0.33
0.69
3.58
6.89
8.88
10.78
12.63
14.77
17.19
19.30
20.92
22.26
23.44
24.36
25.03
25.41
25.93
26.26
26.43
26.67
26.87
27.08
27.27
27.35
27.22
27.17
27.21
27.11
27.05
27.07
27.11
27.05
27.07
27.40
27.77
27.96
28.02
27.98
28.06
28.19
28.39
28.39
28.40
28.47
28.42
28.41
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
19.36
27.09
26.84
26.26
26.22
26.75
27.19
27.35
27.66
27.83
27.86
27.86
27.86
27.86
27.19
27.35
27.66
27.83
27.86
27.93
27.98
27.85
27.35
26.84
26.58
25.97
24.26
23.61
23.63
24.21
24.80
25.31
25.67
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
19.45
26.95
27.09
27.13
26.87
26.40
26.24
26.03
26.53
27.10
27.47
27.49
27.43
27.46
27.34
26.99
26.62
25.30
23.88
24.60
25.44
25.91
26.11
26.11
26.54
27.22
27.22
27.37
26.75
26.91
26.95
27.21
27.36
27.25
26.97
26.68
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
18.98
28.18
28.52
28.37
27.83
27.74
27.81
27.95
28.06
27.89
27.75
27.71
27.86
27.31
27.31
27.31
26.40
25.25
24.27
23.72
23.78
24.31
25.89
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
17.34
26.04
26.51
26.86
27.07
27.29
27.55
28.01
28.55
28.78
28.62
28.57
28.30
28.08
27.42
27.04
26.07
24.30
22.35
21.25
20.91
21.11
21.85
22.39
23.15
23.88
24.40
24.88
25.13
24.82
24.83
25.04
25.29
25.37
25.59
26.03
26.61
27.09
24.82
24.83
24.83
24.83
24.83
24.83
24.83
24.83
24.83
25.04
25.29
25.37
25.59
26.03
26.61
27.31
27.50
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
19.55
27.56
27.48
27.07
26.63
26.67
27.01
27.29
27.39
27.39
27.39
27.57
27.62
27.56
27.56
27.46
27.34
27.15
27.01
26.81
26.59
26.49
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
18.38
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
26.13
16.56
14.09
11.72
9.56
8.06
7.36
5.91
3.99
1.76
0.33
